Center Image,Left Image,Right Image,Steering,Throttle,Brake,Speed
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_10_648.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_10_648.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_10_648.jpg,0,1,0,30.18982
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_10_718.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_10_718.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_10_718.jpg,0,1,0,30.19029
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_10_789.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_10_789.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_10_789.jpg,0.15,1,0,30.18427
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_10_862.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_10_862.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_10_862.jpg,0.35,1,0,30.16329
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_10_941.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_10_941.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_10_941.jpg,0.1936204,1,0,30.1885
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_11_075.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_11_075.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_11_075.jpg,0,1,0,30.18989
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_11_155.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_11_155.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_11_155.jpg,0,1,0,30.19022
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_11_226.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_11_226.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_11_226.jpg,0,1,0,30.19029
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_11_303.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_11_303.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_11_303.jpg,0,1,0,30.19031
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_11_377.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_11_377.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_11_377.jpg,0,1,0,30.19029
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_11_455.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_11_455.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_11_455.jpg,0,1,0,30.19029
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_11_529.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_11_529.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_11_529.jpg,-0.15,1,0,30.18419
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_11_599.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_11_599.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_11_599.jpg,-0.35,1,0,30.16348
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_11_685.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_11_685.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_11_685.jpg,-0.1801898,1,0,30.18909
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_11_821.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_11_821.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_11_821.jpg,0,1,0,30.19031
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_11_893.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_11_893.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_11_893.jpg,0,1,0,30.18994
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_11_961.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_11_961.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_11_961.jpg,0,1,0,30.19028
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_12_037.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_12_037.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_12_037.jpg,0,1,0,30.19061
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_12_106.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_12_106.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_12_106.jpg,0,1,0,30.18908
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_12_179.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_12_179.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_12_179.jpg,0,1,0,30.19027
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_12_249.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_12_249.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_12_249.jpg,0,1,0,30.19023
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_12_327.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_12_327.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_12_327.jpg,0.2,1,0,30.18006
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_12_396.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_12_396.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_12_396.jpg,0.02357672,1,0,30.19044
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_12_473.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_12_473.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_12_473.jpg,0,1,0,30.19017
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_12_562.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_12_562.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_12_562.jpg,0,1,0,30.19027
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_12_693.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_12_693.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_12_693.jpg,0,1,0,30.19031
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_12_765.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_12_765.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_12_765.jpg,0,1,0,30.1903
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_12_836.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_12_836.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_12_836.jpg,0,1,0,30.19031
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_12_915.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_12_915.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_12_915.jpg,0,1,0,30.19033
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_12_984.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_12_984.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_12_984.jpg,0,1,0,30.19029
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_13_057.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_13_057.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_13_057.jpg,0,1,0,30.19032
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_13_134.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_13_134.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_13_134.jpg,0,1,0,30.19029
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_13_208.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_13_208.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_13_208.jpg,0,1,0,30.191
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_13_281.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_13_281.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_13_281.jpg,0,1,0,30.19085
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_13_357.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_13_357.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_13_357.jpg,0,1,0,30.19044
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_13_431.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_13_431.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_13_431.jpg,0,1,0,30.19067
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_13_503.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_13_503.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_13_503.jpg,0,1,0,30.19071
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_13_581.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_13_581.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_13_581.jpg,0,1,0,30.18994
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_13_654.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_13_654.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_13_654.jpg,0,1,0,30.19025
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_13_727.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_13_727.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_13_727.jpg,0,1,0,30.19027
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_13_808.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_13_808.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_13_808.jpg,0,1,0,30.19031
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_13_876.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_13_876.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_13_876.jpg,0,1,0,30.1903
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_13_953.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_13_953.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_13_953.jpg,0,1,0,30.19031
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_14_028.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_14_028.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_14_028.jpg,0,1,0,30.1903
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_14_103.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_14_103.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_14_103.jpg,0,1,0,30.19031
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_14_178.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_14_178.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_14_178.jpg,0,1,0,30.1903
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_14_255.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_14_255.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_14_255.jpg,-0.2,1,0,30.17986
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_14_329.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_14_329.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_14_329.jpg,-0.35,1,0,30.16349
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_14_404.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_14_404.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_14_404.jpg,-0.5500001,1,0,30.13928
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_14_481.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_14_481.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_14_481.jpg,-0.4455754,1,0,30.17556
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_14_561.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_14_561.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_14_561.jpg,-0.2061968,1,0,30.19332
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_14_631.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_14_631.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_14_631.jpg,0,1,0,30.1872
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_14_714.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_14_714.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_14_714.jpg,0,1,0,30.18995
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_14_780.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_14_780.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_14_780.jpg,0,1,0,30.19021
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_14_858.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_14_858.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_14_858.jpg,0,1,0,30.18966
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_14_931.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_14_931.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_14_931.jpg,0,1,0,30.18984
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_15_004.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_15_004.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_15_004.jpg,0,1,0,30.19025
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_15_081.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_15_081.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_15_081.jpg,0,1,0,30.18932
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_15_151.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_15_151.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_15_151.jpg,0.15,1,0,30.18375
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_15_226.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_15_226.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_15_226.jpg,0.35,1,0,30.16349
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_15_304.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_15_304.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_15_304.jpg,0.5500001,1,0,30.13966
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_15_374.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_15_374.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_15_374.jpg,0.4579829,1,0,30.17422
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_15_451.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_15_451.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_15_451.jpg,0.2279935,1,0,30.19346
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_15_523.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_15_523.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_15_523.jpg,0.01044311,1,0,30.18693
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_15_605.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_15_605.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_15_605.jpg,0,1,0,30.18985
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_15_676.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_15_676.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_15_676.jpg,0,1,0,30.19054
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_15_753.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_15_753.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_15_753.jpg,0,1,0,30.19064
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_15_830.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_15_830.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_15_830.jpg,0,1,0,30.19065
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_15_907.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_15_907.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_15_907.jpg,0,1,0,30.19094
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_15_989.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_15_989.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_15_989.jpg,0,1,0,30.18917
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_16_062.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_16_062.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_16_062.jpg,-0.2,1,0,30.17959
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_16_138.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_16_138.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_16_138.jpg,-0.4,1,0,30.15777
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_16_215.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_16_215.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_16_215.jpg,-0.215586,1,0,30.18818
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_16_299.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_16_299.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_16_299.jpg,0,1,0,30.18847
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_16_369.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_16_369.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_16_369.jpg,0,1,0,30.18985
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_16_451.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_16_451.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_16_451.jpg,0,1,0,30.19023
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_10_16_524.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_10_16_524.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_10_16_524.jpg,0,1,0,30.19031
